codigo_cliente,id_cliente,fecha_saldo,importe_operativa,moneda,tipo_operacion,max_saldo,fecha_mas_reciente,saldo_final,nombre,apellido1,apellido2,direccion,fecha_nacimiento,dni,nombre_completo,menor_30
38316477K,479,2025-05-18,5041.72,GBP,Bizum,9846.78,2025-05-18,56653.02,,,,,,,"",NO
65743702V,193,2023-12-09,8457.53,EUR,Transferencia,9193.76,2023-12-09,36405.66,,,,,,,"",NO
75986142Y,430,2024-11-03,6023.63,JPY,Bizum,9921.27,2024-11-03,49409.5,,,,,,,"",NO
55551707D,36,2023-06-14,1052.79,USD,Tarjeta,9074.59,2023-06-14,79477.82,,,,,,,"",NO
61605151Q,211,2023-02-27,2282.38,EUR,Tarjeta,9574.01,2023-02-27,69001.99,,,,,,,"",NO
49397986U,319,2022-09-20,291.62,MXN,Bizum,9755.94,2022-09-20,94914.52,,,,,,,"",NO
20849937M,438,2025-11-24,703.82,GBP,Retirada Efectivo,9813.21,2025-11-24,111393.06,,,,,,,"",NO
33600288R,456,2022-01-21,8952.49,MXN,Transferencia,9376.16,2022-01-21,91711.27,,,,,,,"",NO
31244736W,284,2024-10-15,-2991.93,JPY,Transferencia,9450.97,2024-10-15,54344.77,Marta,Navarro,Jiménez,Calle Real 9,1991-01-08,78901234G,Marta Navarro Jiménez,NO
41255335J,61,2023-12-06,3222.27,USD,Retirada Efectivo,9875.61,2023-12-06,35997.58,,,,,,,"",NO
18812674I,403,2023-08-22,902.61,EUR,Transferencia,9359.32,2023-08-22,80293.7,,,,,,,"",NO
35582626G,363,2025-09-07,4412.66,GBP,Bizum,9341.76,2025-09-07,43232.11,,,,,,,"",NO
98428312A,258,2023-10-29,3842.47,GBP,Tarjeta,7872.55,2023-10-29,54650.15,,,,,,,"",NO
57340126U,210,2022-01-26,6809.5,EUR,Tarjeta,9819.94,2022-01-26,59015.32,,,,,,,"",NO
71933846X,272,2022-01-09,-7466.09,MXN,Transferencia,9359.59,2022-01-09,71298.87,,,,,,,"",NO
18899942V,498,2022-06-11,6971.79,USD,Transferencia,9513.24,2022-06-11,68275.09,,,,,,,"",NO
74344108K,242,2025-11-23,9601.8,JPY,Retirada Efectivo,9601.8,2025-11-23,70336.93,,,,,,,"",NO
19639671X,98,2023-12-25,8936.57,GBP,Retirada Efectivo,9881.01,2023-12-25,55071.38,,,,,,,"",NO
18194135Z,115,2024-09-27,6519.65,JPY,Retirada Efectivo,9015.78,2024-09-27,83136.02,,,,,,,"",NO
73029890P,208,2025-12-23,9669.29,MXN,Retirada Efectivo,9948.43,2025-12-23,57940.26,,,,,,,"",NO
68850455C,366,2022-09-20,4285.99,MXN,Bizum,9860.64,2022-09-20,32333.37,,,,,,,"",NO
40129809S,81,2024-03-28,8917.85,MXN,Retirada Efectivo,8917.85,2024-03-28,67657.96,,,,,,,"",NO
42414355E,293,2025-02-25,-489.46,USD,Transferencia,9772.35,2025-02-25,37972.69,,,,,,,"",NO
52305435V,260,2025-07-23,9408.97,USD,Tarjeta,9984.22,2025-07-23,122881.71,,,,,,,"",NO
22268287J,232,2024-04-27,2618.61,USD,Retirada Efectivo,8350.11,2024-04-27,24780.84,,,,,,,"",NO
38428479W,73,2025-05-12,647.69,EUR,Bizum,9067.8,2025-05-12,37389.05,,,,,,,"",NO
58016044N,350,2025-04-02,2720.89,MXN,Transferencia,9457.25,2025-04-02,46251.49,,,,,,,"",NO
84852647M,143,2023-12-17,-1845.97,GBP,Bizum,9828.26,2023-12-17,91035.01,,,,,,,"",NO
93250705D,122,2022-07-11,4819.58,JPY,Transferencia,9870.59,2022-07-11,76597.25,,,,,,,"",NO
82238153W,489,2022-04-10,-1629.72,USD,Transferencia,9102.63,2022-04-10,-1482.44,,,,,,,"",NO
50664589V,417,2023-06-02,6323.1,MXN,Tarjeta,9326.76,2023-06-02,79584.97,,,,,,,"",NO
33168781D,134,2024-12-28,9430.83,USD,Bizum,9939.83,2024-12-28,99555.53,,,,,,,"",NO
31244736W,487,2025-04-26,5961.06,EUR,Transferencia,8179.96,2025-04-26,54344.77,Marta,Navarro,Jiménez,Calle Real 9,1991-01-08,78901234G,Marta Navarro Jiménez,NO
23319313J,90,2022-07-07,5762.39,GBP,Retirada Efectivo,9621.13,2022-07-07,14187.33,Inés,Aguilar,Del Valle,Calle del Parque 6,1992-07-07,16171819Y,Inés Aguilar Del Valle,NO
88890489J,198,2022-10-19,8125.97,USD,Retirada Efectivo,9698.08,2022-10-19,81105.77,,,,,,,"",NO
73238646U,490,2024-12-29,2180.52,EUR,Retirada Efectivo,9166.5,2024-12-29,26152.54,,,,,,,"",NO
24379692S,170,2023-10-19,5934.61,GBP,Retirada Efectivo,9291.77,2023-10-19,65003.86,,,,,,,"",NO
98785135N,280,2024-02-23,8360.99,GBP,Retirada Efectivo,9846.78,2024-02-23,4089.98,,,,,,,"",NO
50020502X,362,2022-07-05,4405.71,EUR,Retirada Efectivo,9924.07,2022-07-05,35702.8,,,,,,,"",NO
64475884N,274,2025-01-14,397.89,GBP,Bizum,9534.18,2025-01-14,26860.42,,,,,,,"",NO
55015641W,125,2023-05-10,9674.91,EUR,Tarjeta,9890.01,2023-05-10,97215.33,,,,,,,"",NO
76204298F,254,2024-08-31,6913.21,JPY,Tarjeta,9816.07,2024-08-31,62866.48,,,,,,,"",NO
50664589V,295,2025-01-22,9831.81,MXN,Tarjeta,9831.81,2025-01-22,79584.97,,,,,,,"",NO
36251361X,198,2023-03-26,8435.93,USD,Tarjeta,9698.08,2023-03-26,34444.86,,,,,,,"",NO
18708230V,401,2022-03-05,9298.71,EUR,Tarjeta,9298.71,2022-03-05,75651.73,,,,,,,"",NO
65932825L,76,2025-08-14,2228.23,GBP,Bizum,8434.6,2025-08-14,27829.68,,,,,,,"",NO
48760916U,105,2023-02-04,4934.04,JPY,Bizum,8231.69,2023-02-04,24886.01,,,,,,,"",NO
78322125T,267,2022-05-28,-4465.7,EUR,Bizum,9213.93,2022-05-28,70359.55,,,,,,,"",NO
99140096Y,341,2022-11-21,7483.87,EUR,Retirada Efectivo,9908.68,2022-11-21,74138.71,,,,,,,"",NO
88542078V,173,2024-12-08,-1686.86,JPY,Transferencia,7939.43,2024-12-08,44130.69,,,,,,,"",NO
78481808C,130,2023-11-01,-8002.21,JPY,Transferencia,9027.53,2023-11-01,38543.95,,,,,,,"",NO
87291434H,364,2023-07-09,2884.22,MXN,Transferencia,9812.91,2023-07-09,121539.31,,,,,,,"",NO
95067516H,455,2023-07-07,9055.41,JPY,Retirada Efectivo,9210.36,2023-07-07,68007.43,,,,,,,"",NO
45641315L,405,2024-11-20,4740.41,GBP,Retirada Efectivo,9796.69,2024-11-20,64383.77,,,,,,,"",NO
90228959U,276,2023-08-08,7826.99,GBP,Retirada Efectivo,9918.86,2023-08-08,117553.86,,,,,,,"",NO
76204298F,125,2023-02-11,8803.74,USD,Tarjeta,9890.01,2023-02-11,62866.48,,,,,,,"",NO
95544628A,113,2024-04-25,-9227.43,GBP,Bizum,9356.04,2024-04-25,36429.69,,,,,,,"",NO
68962283V,422,2022-01-27,-962.86,EUR,Transferencia,9878.3,2022-01-27,63125.79,,,,,,,"",NO
18899942V,216,2024-08-05,7984.29,EUR,Bizum,9921.77,2024-08-05,68275.09,,,,,,,"",NO
43550091Y,260,2023-02-24,9984.22,USD,Tarjeta,9984.22,2023-02-24,40719.89,,,,,,,"",NO
21755286J,345,2025-05-08,5629.35,JPY,Tarjeta,8267.32,2025-05-08,7480.61,,,,,,,"",NO
17962096P,49,2025-11-06,3029.67,EUR,Tarjeta,9829.15,2025-11-06,92572.44,Elena,Martín,Delgado,Calle Sol 7,1992-06-14,56789012E,Elena Martín Delgado,NO
72471710F,113,2023-11-26,6315.59,JPY,Retirada Efectivo,9356.04,2023-11-26,133316.13,,,,,,,"",NO
55051944N,393,2024-07-21,3952.14,EUR,Bizum,9445.2,2024-07-21,47122.42,,,,,,,"",NO
11625417Y,87,2025-08-14,8598.33,GBP,Bizum,9652.4,2025-08-14,66563.54,,,,,,,"",NO
80354341P,112,2025-10-13,-1140.69,USD,Transferencia,8463.42,2025-10-13,34083.18,,,,,,,"",NO
47186428O,354,2022-06-28,6391.59,USD,Retirada Efectivo,8057.85,2022-06-28,87595.99,,,,,,,"",NO
98398623E,105,2025-11-07,2435.75,GBP,Bizum,8231.69,2025-11-07,67870.15,,,,,,,"",NO
12111350R,284,2025-04-12,9450.97,JPY,Tarjeta,9450.97,2025-04-12,70876.46,,,,,,,"",NO
60768720V,208,2024-05-31,1128.62,MXN,Bizum,9948.43,2024-05-31,60691.71,,,,,,,"",NO
23319313J,267,2023-05-16,2086.43,USD,Retirada Efectivo,9213.93,2023-05-16,14187.33,Inés,Aguilar,Del Valle,Calle del Parque 6,1992-07-07,16171819Y,Inés Aguilar Del Valle,NO
63273280Q,57,2025-02-07,306.95,USD,Tarjeta,9655.15,2025-02-07,31257.68,,,,,,,"",NO
77401638B,232,2024-10-28,341.19,USD,Transferencia,8350.11,2024-10-28,59935.28,,,,,,,"",NO
85548120N,275,2022-04-12,572.32,GBP,Bizum,8825.74,2022-04-12,27180.26,,,,,,,"",NO
53666983I,58,2023-10-07,5876.99,EUR,Retirada Efectivo,9651.56,2023-10-07,35228.61,,,,,,,"",NO
80589731N,392,2025-04-27,6237.45,MXN,Tarjeta,9608.44,2025-04-27,51429.43,,,,,,,"",NO
25914623P,449,2025-06-29,-8682.8,USD,Transferencia,9582.64,2025-06-29,23622.82,,,,,,,"",NO
37339115A,499,2025-04-18,-3105.54,USD,Transferencia,9885.9,2025-04-18,71655.65,Teresa,Campos,León,Calle del Este 9,1991-09-09,77889900Q,Teresa Campos León,NO
95694861F,1,2022-10-27,9359.86,MXN,Retirada Efectivo,9678.19,2022-10-27,89301.55,,,,,,,"",NO
93933110Q,279,2025-03-14,4332.27,EUR,Transferencia,9783.81,2025-03-14,3364.19,,,,,,,"",NO
90792426C,296,2024-08-30,-6954.21,USD,Bizum,9456.49,2024-08-30,26317.47,,,,,,,"",NO
11905171E,14,2022-10-26,1564.75,USD,Retirada Efectivo,9083.26,2022-10-26,81134.43,,,,,,,"",NO
81208497U,343,2024-12-21,478.34,USD,Retirada Efectivo,9798.55,2024-12-21,89924.44,,,,,,,"",NO
64036956H,358,2022-04-11,-250.53,JPY,Bizum,9812.41,2022-04-11,64918.47,,,,,,,"",NO
66878315D,278,2022-07-15,-4413.74,MXN,Transferencia,9444.33,2022-07-15,17445.19,,,,,,,"",NO
82654098Q,178,2023-07-18,3847.64,GBP,Transferencia,9853.37,2023-07-18,38338.99,,,,,,,"",NO
17561197P,82,2024-12-02,9115.26,EUR,Retirada Efectivo,9707.67,2024-12-02,11654.73,Andrea,Del Valle,Saavedra,Calle del Lago 3,1985-07-07,33445566M,Andrea Del Valle Saavedra,NO
57596613B,84,2025-03-28,5715.23,USD,Transferencia,9552.47,2025-03-28,32621.86,,,,,,,"",NO
89786131D,52,2023-01-01,5758.87,JPY,Tarjeta,9419.18,2023-01-01,37368.53,,,,,,,"",NO
97991887J,471,2025-01-31,5267.45,GBP,Retirada Efectivo,9332.13,2025-01-31,62463.51,,,,,,,"",NO
42913560A,285,2023-06-07,1558.69,GBP,Transferencia,9930.83,2023-06-07,49917.31,,,,,,,"",NO
21755286J,373,2024-05-27,9671.13,GBP,Transferencia,9671.13,2024-05-27,7480.61,,,,,,,"",NO
53654648M,227,2024-10-26,-2162.37,MXN,Bizum,9656.81,2024-10-26,72118.53,,,,,,,"",NO
32705301X,334,2025-08-31,8529.29,JPY,Tarjeta,9649.65,2025-08-31,18485.15,Joaquín,Del Valle,Gómez,Av. del Lago 14,2020-04-04,21222324D,Joaquín Del Valle Gómez,SI
72000519G,184,2023-05-23,5535.56,USD,Retirada Efectivo,8935.92,2023-05-23,45415.7,,,,,,,"",NO
19447051Q,103,2023-06-21,2176.14,USD,Transferencia,9716.25,2023-06-21,60839.41,,,,,,,"",NO
91143064N,151,2025-12-31,3138.22,JPY,Tarjeta,9438.76,2025-12-31,30858.85,,,,,,,"",NO
10278500S,386,2024-12-17,317.89,USD,Tarjeta,9848.44,2024-12-17,43451.66,,,,,,,"",NO
75871435F,386,2022-01-03,2332.96,EUR,Retirada Efectivo,9848.44,2022-01-03,39360.85,,,,,,,"",NO
99706495F,477,2025-08-31,5311.4,GBP,Tarjeta,7278.83,2025-08-31,56434.79,,,,,,,"",NO
93616609W,367,2022-11-30,3296.76,MXN,Retirada Efectivo,9860.3,2022-11-30,48246.52,,,,,,,"",NO
50721381L,146,2022-03-16,992.65,JPY,Transferencia,8765.56,2022-03-16,54535.66,,,,,,,"",NO
38328614O,448,2025-08-20,7671.68,EUR,Retirada Efectivo,9439.64,2025-08-20,49660.29,,,,,,,"",NO
88976515X,496,2025-05-06,5057.74,MXN,Retirada Efectivo,9923.74,2025-05-06,36342.2,Daniel,Ruiz,Fernández,Av. del Mar 22,2004-07-19,23456789B,Daniel Ruiz Fernández,SI
91054365R,471,2024-01-15,6300.02,GBP,Transferencia,9332.13,2024-01-15,18802.56,,,,,,,"",NO
23166003I,382,2024-07-14,8585.7,JPY,Tarjeta,9781.22,2024-07-14,110315.63,,,,,,,"",NO
34232908K,363,2025-09-04,7995.3,MXN,Tarjeta,9341.76,2025-09-04,97713.11,,,,,,,"",NO
98997352N,159,2023-03-01,6995.12,EUR,Bizum,9712.8,2023-03-01,82880.65,,,,,,,"",NO
45303894W,195,2024-04-06,1675.08,MXN,Retirada Efectivo,9850.98,2024-04-06,54897.74,,,,,,,"",NO
95647041P,259,2023-06-17,5556.08,USD,Retirada Efectivo,9735.04,2023-06-17,94035.36,,,,,,,"",NO
17398635D,218,2022-01-07,1262.8,JPY,Tarjeta,9210.68,2022-01-07,46335.85,,,,,,,"",NO
49662850J,287,2022-10-02,8573.5,GBP,Retirada Efectivo,9704.64,2022-10-02,73642.64,,,,,,,"",NO
29586269U,33,2022-12-10,605.77,JPY,Tarjeta,9677.9,2022-12-10,46611.1,,,,,,,"",NO
37477546U,474,2022-12-20,-9777.65,EUR,Transferencia,9789.0,2022-12-20,-4279.17,,,,,,,"",NO
17398635D,415,2024-03-10,6898.46,MXN,Retirada Efectivo,9504.65,2024-03-10,46335.85,,,,,,,"",NO
35529251E,289,2025-05-14,4490.55,MXN,Tarjeta,9932.87,2025-05-14,18460.27,,,,,,,"",NO
99082359Y,324,2025-12-02,1148.13,EUR,Retirada Efectivo,9901.26,2025-12-02,35767.72,,,,,,,"",NO
94869331H,304,2024-06-08,4493.18,EUR,Transferencia,9282.54,2024-06-08,26177.63,Pablo,Del Castillo,Saiz,Av. del Jardín 9,1984-03-03,15161718X,Pablo Del Castillo Saiz,NO
35148294Q,388,2023-03-29,6393.09,JPY,Tarjeta,9422.18,2023-03-29,8869.44,,,,,,,"",NO
99706495F,441,2023-08-06,-2507.96,MXN,Transferencia,9755.63,2023-08-06,56434.79,,,,,,,"",NO
17093952G,223,2022-06-14,4654.8,JPY,Retirada Efectivo,9476.44,2022-06-14,21659.9,,,,,,,"",NO
50064311K,302,2024-08-05,1033.53,USD,Tarjeta,9454.16,2024-08-05,63060.32,Luis,Pérez,Domínguez,Calle Norte 6,1998-08-29,01234567J,Luis Pérez Domínguez,SI
89786131D,36,2022-09-13,-4053.61,GBP,Transferencia,9074.59,2022-09-13,37368.53,,,,,,,"",NO
91903816U,79,2024-05-05,-4222.86,GBP,Bizum,9552.27,2024-05-05,73318.33,,,,,,,"",NO
81208497U,459,2025-11-03,9235.11,USD,Retirada Efectivo,9235.11,2025-11-03,89924.44,,,,,,,"",NO
17561197P,248,2022-08-29,-7577.02,MXN,Transferencia,9966.21,2022-08-29,11654.73,Andrea,Del Valle,Saavedra,Calle del Lago 3,1985-07-07,33445566M,Andrea Del Valle Saavedra,NO
15915771I,305,2022-07-09,3795.56,JPY,Retirada Efectivo,8859.97,2022-07-09,80968.27,,,,,,,"",NO
53654648M,125,2025-04-10,9697.97,USD,Tarjeta,9890.01,2025-04-10,72118.53,,,,,,,"",NO
65429469Q,410,2023-02-04,2675.34,GBP,Retirada Efectivo,8720.84,2023-02-04,29148.73,,,,,,,"",NO
30316637J,178,2023-06-02,9505.13,EUR,Retirada Efectivo,9853.37,2023-06-02,58680.78,,,,,,,"",NO
31308169C,461,2024-01-22,118.58,MXN,Transferencia,8418.61,2024-01-22,137024.74,,,,,,,"",NO
60406604Z,142,2025-06-13,5642.12,JPY,Retirada Efectivo,9680.38,2025-06-13,94296.82,,,,,,,"",NO
65075772F,208,2025-06-16,9938.88,JPY,Transferencia,9948.43,2025-06-16,17603.59,,,,,,,"",NO
83420198X,378,2025-06-12,-449.32,USD,Transferencia,9265.67,2025-06-12,55271.34,Fernando,Crespo,Del Río,Av. del Norte 7,1990-05-05,13141516V,Fernando Crespo Del Río,NO
89741042K,379,2023-05-14,4845.25,EUR,Retirada Efectivo,9464.39,2025-03-13,36194.65,,,,,,,"",NO
75048740P,392,2025-03-15,4930.96,JPY,Tarjeta,9608.44,2025-03-15,33881.78,,,,,,,"",NO
77401638B,68,2024-01-08,6437.03,MXN,Tarjeta,9949.92,2024-01-08,59935.28,,,,,,,"",NO
45738625S,500,2023-03-04,-1982.53,USD,Transferencia,9038.22,2023-03-04,16891.74,,,,,,,"",NO
73238646U,478,2024-10-15,7324.24,EUR,Bizum,9425.71,2024-10-15,26152.54,,,,,,,"",NO
21084032Y,450,2025-01-02,5662.19,USD,Retirada Efectivo,9578.64,2025-01-02,41297.49,,,,,,,"",NO
11905171E,253,2023-03-01,6723.91,USD,Bizum,9905.63,2023-03-01,81134.43,,,,,,,"",NO
88180700N,484,2023-02-08,-3933.97,EUR,Transferencia,8020.31,2023-02-08,42527.61,,,,,,,"",NO
88836264L,451,2023-09-26,5603.69,GBP,Tarjeta,9727.71,2023-09-26,49899.66,,,,,,,"",NO
34232908K,118,2024-06-27,8215.79,GBP,Tarjeta,9676.06,2024-06-27,97713.11,,,,,,,"",NO
57594673F,8,2024-04-10,6906.21,EUR,Tarjeta,9938.74,2024-04-10,9615.64,,,,,,,"",NO
83130518C,269,2022-12-25,1341.62,EUR,Transferencia,9956.46,2022-12-25,51406.52,,,,,,,"",NO
18194135Z,164,2023-02-05,1803.89,EUR,Tarjeta,9482.89,2023-02-05,83136.02,,,,,,,"",NO
19639671X,64,2025-05-10,-3155.77,EUR,Transferencia,9469.61,2025-05-10,55071.38,,,,,,,"",NO
92937383Y,19,2022-05-10,-7636.21,EUR,Transferencia,8240.96,2022-05-10,8102.24,,,,,,,"",NO
23319313J,171,2024-11-01,798.13,USD,Tarjeta,8548.83,2024-11-01,14187.33,Inés,Aguilar,Del Valle,Calle del Parque 6,1992-07-07,16171819Y,Inés Aguilar Del Valle,NO
11345140X,5,2025-09-12,5373.0,GBP,Tarjeta,9923.47,2025-09-12,97046.77,,,,,,,"",NO
73188540T,19,2024-03-23,5606.29,MXN,Retirada Efectivo,8240.96,2024-03-23,79323.59,,,,,,,"",NO
50064311K,163,2023-09-28,-4030.68,EUR,Bizum,9536.25,2023-10-05,63060.32,Luis,Pérez,Domínguez,Calle Norte 6,1998-08-29,01234567J,Luis Pérez Domínguez,SI
24010733S,176,2024-06-09,4737.08,GBP,Tarjeta,9626.4,2024-06-09,30365.53,,,,,,,"",NO
82524490J,57,2025-09-15,-9489.75,JPY,Transferencia,9655.15,2025-09-15,60322.25,,,,,,,"",NO
23166003I,409,2024-01-18,7521.13,EUR,Transferencia,9428.51,2024-01-18,110315.63,,,,,,,"",NO
34587632O,277,2023-08-16,9366.24,JPY,Transferencia,9366.24,2023-08-16,96837.69,,,,,,,"",NO
96691054D,168,2023-11-23,2400.97,USD,Retirada Efectivo,8561.34,2023-11-23,69416.97,,,,,,,"",NO
66886990G,86,2023-03-13,-4653.9,USD,Transferencia,9488.32,2023-03-13,53604.24,,,,,,,"",NO
54925263M,323,2025-12-29,-1731.52,USD,Transferencia,8871.57,2025-12-29,41626.89,,,,,,,"",NO
37191745O,251,2023-04-29,3674.09,JPY,Retirada Efectivo,8410.42,2023-04-29,47269.13,,,,,,,"",NO
23681690N,209,2024-11-28,2639.26,GBP,Retirada Efectivo,9279.74,2024-11-28,69849.21,,,,,,,"",NO
64225648L,153,2024-02-14,4680.5,USD,Retirada Efectivo,9821.22,2024-02-14,34024.61,Hugo,Del Río,Martí,Av. del Este 11,1993-01-01,19202122B,Hugo Del Río Martí,NO
67750110G,193,2025-02-09,9113.72,GBP,Retirada Efectivo,9193.76,2025-02-09,88059.54,,,,,,,"",NO
42670429Q,402,2024-12-19,9167.61,USD,Transferencia,9691.99,2024-12-19,51454.34,,,,,,,"",NO
64036956H,305,2024-06-21,2912.61,USD,Retirada Efectivo,8859.97,2024-06-21,64918.47,,,,,,,"",NO
51613718E,468,2023-11-26,7265.87,EUR,Bizum,8634.6,2023-11-26,48272.73,,,,,,,"",NO
58809379E,328,2025-10-16,-7189.49,JPY,Bizum,9782.66,2025-10-16,-11213.8,,,,,,,"",NO
52305435V,348,2023-08-22,7453.99,MXN,Bizum,9317.23,2023-08-22,122881.71,,,,,,,"",NO
82654098Q,161,2022-06-30,6810.54,EUR,Bizum,9819.64,2022-06-30,38338.99,,,,,,,"",NO
23312747J,345,2025-10-07,-5459.19,MXN,Transferencia,8267.32,2025-10-07,47284.35,,,,,,,"",NO
48981823R,293,2025-05-31,4020.42,EUR,Retirada Efectivo,9772.35,2025-05-31,25382.35,,,,,,,"",NO
87114611J,150,2024-06-07,5206.39,EUR,Retirada Efectivo,8799.41,2024-06-07,149794.53,Manuel,Delgado,Martínez,Av. del Norte 8,1984-08-08,23242526F,Manuel Delgado Martínez,NO
83420198X,441,2023-03-18,9755.63,JPY,Tarjeta,9755.63,2023-03-18,55271.34,Fernando,Crespo,Del Río,Av. del Norte 7,1990-05-05,13141516V,Fernando Crespo Del Río,NO
60195151Y,17,2023-02-17,3878.94,GBP,Retirada Efectivo,9373.55,2023-02-17,28016.06,,,,,,,"",NO
77574957P,36,2024-11-03,7213.09,USD,Tarjeta,9074.59,2024-11-03,44274.11,,,,,,,"",NO
26026604U,155,2025-08-04,9457.16,GBP,Tarjeta,9457.16,2025-08-04,41055.64,,,,,,,"",NO
34569401G,362,2025-06-10,6429.59,EUR,Tarjeta,9924.07,2025-06-10,10152.06,,,,,,,"",NO
80354341P,426,2025-09-14,2496.97,MXN,Bizum,7011.07,2025-09-14,34083.18,,,,,,,"",NO
38328614O,376,2022-02-05,8171.9,EUR,Retirada Efectivo,9880.16,2022-02-05,49660.29,,,,,,,"",NO
93750792B,472,2025-04-13,6513.56,USD,Tarjeta,9992.6,2025-04-13,51750.43,,,,,,,"",NO
66954887T,325,2024-10-20,5223.67,USD,Tarjeta,9072.88,2024-10-20,47946.57,,,,,,,"",NO
80354341P,325,2024-12-29,1232.25,MXN,Tarjeta,9072.88,2024-12-29,34083.18,,,,,,,"",NO
53641418E,364,2022-09-16,9812.91,EUR,Bizum,9812.91,2022-09-16,7167.99,,,,,,,"",NO
21755286J,143,2023-01-02,-5183.77,MXN,Bizum,9828.26,2023-01-02,7480.61,,,,,,,"",NO
91392338E,42,2025-03-15,4727.25,JPY,Tarjeta,9848.06,2025-03-15,-10345.5,,,,,,,"",NO
13680776D,290,2024-01-31,5358.0,USD,Tarjeta,9477.06,2024-01-31,82708.83,Carlos,Torres,Ramírez,Paseo del Río 18,1983-02-25,45678901D,Carlos Torres Ramírez,NO
13883075Z,222,2025-05-03,-9893.98,JPY,Transferencia,9393.71,2025-05-03,20322.66,,,,,,,"",NO
89786131D,145,2023-10-23,4885.61,USD,Retirada Efectivo,9962.58,2023-10-23,37368.53,,,,,,,"",NO
32347887Z,161,2022-10-09,-7090.5,GBP,Transferencia,9819.64,2022-10-09,59837.68,,,,,,,"",NO
31244736W,238,2025-07-23,1747.08,JPY,Tarjeta,9770.32,2025-07-23,54344.77,Marta,Navarro,Jiménez,Calle Real 9,1991-01-08,78901234G,Marta Navarro Jiménez,NO
47253844X,393,2023-12-08,8494.55,EUR,Bizum,9445.2,2023-12-08,26623.64,,,,,,,"",NO
38609024P,478,2023-07-25,-2471.59,MXN,Transferencia,9425.71,2023-07-25,51217.28,,,,,,,"",NO
74004967G,386,2024-08-30,1745.53,JPY,Retirada Efectivo,9848.44,2024-08-30,48045.08,,,,,,,"",NO
41214048J,406,2025-05-23,-6062.1,EUR,Transferencia,9699.07,2025-05-23,47929.81,,,,,,,"",NO
72794896C,277,2022-06-25,-9799.64,EUR,Bizum,9366.24,2022-06-25,36109.85,,,,,,,"",NO
43062511C,41,2022-10-15,6521.02,USD,Retirada Efectivo,8819.45,2022-10-15,79271.67,,,,,,,"",NO
52757597D,457,2025-11-18,-6524.85,USD,Bizum,8601.27,2025-11-18,40027.44,,,,,,,"",NO
60643924G,148,2023-04-29,174.93,USD,Retirada Efectivo,9879.82,2023-04-29,76437.74,,,,,,,"",NO
88514507V,225,2024-11-29,8821.78,MXN,Retirada Efectivo,8821.78,2024-11-29,60156.94,,,,,,,"",NO
45065378O,331,2023-10-10,7373.16,USD,Transferencia,9602.15,2023-10-10,37269.91,,,,,,,"",NO
46538147J,376,2022-11-11,-2605.66,MXN,Transferencia,9880.16,2022-11-11,65538.66,,,,,,,"",NO
42348167W,220,2023-05-08,8938.85,MXN,Transferencia,9626.41,2023-05-08,60192.38,,,,,,,"",NO
38428479W,486,2025-04-05,1694.12,GBP,Tarjeta,9597.95,2025-04-05,37389.05,,,,,,,"",NO
57652950E,385,2025-09-03,-9467.1,EUR,Bizum,9698.39,2025-09-03,35476.35,,,,,,,"",NO
85387918B,23,2025-11-24,1141.21,GBP,Tarjeta,8764.36,2025-11-24,45723.12,,,,,,,"",NO
89119054V,421,2024-12-14,1771.93,USD,Retirada Efectivo,9882.89,2024-12-14,47538.18,,,,,,,"",NO
14552919V,422,2022-06-22,2884.89,USD,Tarjeta,9878.3,2022-06-22,28534.19,Nuria,Delgado,Romero,Calle del Sur 10,1987-02-02,20212223C,Nuria Delgado Romero,NO
27858533P,276,2024-08-12,9918.86,EUR,Retirada Efectivo,9918.86,2024-08-12,11665.85,,,,,,,"",NO
64182663N,394,2024-12-26,9791.63,GBP,Transferencia,9791.63,2024-12-26,69439.03,,,,,,,"",NO
39031388R,266,2022-08-31,1467.05,USD,Retirada Efectivo,9555.16,2022-08-31,18875.97,,,,,,,"",NO
87114611J,193,2025-05-30,4783.98,USD,Tarjeta,9193.76,2025-05-30,149794.53,Manuel,Delgado,Martínez,Av. del Norte 8,1984-08-08,23242526F,Manuel Delgado Martínez,NO
95735897U,196,2025-05-30,3194.43,USD,Retirada Efectivo,8975.28,2025-05-30,68224.47,,,,,,,"",NO
61775826P,202,2022-02-15,9520.23,USD,Transferencia,9520.23,2022-02-15,67789.11,,,,,,,"",NO
97991887J,126,2022-04-17,5555.4,USD,Tarjeta,9864.99,2022-04-17,62463.51,,,,,,,"",NO
18696351I,48,2023-03-19,5367.94,USD,Transferencia,8483.75,2023-03-19,44807.55,,,,,,,"",NO
69520769T,490,2023-02-16,-6716.14,EUR,Bizum,9166.5,2023-02-16,117941.87,,,,,,,"",NO
90228959U,11,2025-04-02,7511.55,GBP,Tarjeta,9845.62,2025-04-02,117553.86,,,,,,,"",NO
98428312A,184,2022-12-01,4754.0,MXN,Tarjeta,8935.92,2022-12-01,54650.15,,,,,,,"",NO
69999811Z,408,2024-11-26,-9679.52,EUR,Transferencia,8333.09,2024-11-26,11156.74,,,,,,,"",NO
66510794F,269,2025-06-02,2557.5,GBP,Tarjeta,9956.46,2025-06-02,34128.45,,,,,,,"",NO
93933110Q,110,2022-12-23,-3087.95,GBP,Transferencia,9186.48,2022-12-23,3364.19,,,,,,,"",NO
